,Unnamed: 0,carat,cut,cut_ord,color,clarity,clarity_ord,price
6829,6830,0.4,Ideal,5,G,VS1,4,877
6830,6831,0.92,Very Good,3,G,SI1,3,3817
6831,6832,0.91,Premium,4,I,SI2,2,2981
6832,6833,1.0,Very Good,3,E,SI1,3,5865
6833,6834,2.04,Ideal,5,H,SI2,2,16319
6834,6835,1.07,Ideal,5,G,VS2,5,7577
6835,6836,0.5,Premium,4,E,SI1,3,1155
6836,6837,0.3,Ideal,5,D,VS1,4,742
6837,6838,0.26,Ideal,5,E,VVS2,6,769
6838,6839,0.41,Ideal,5,E,SI1,3,969
6839,6840,0.42,Premium,4,F,VS2,5,1013
6840,6841,0.52,Very Good,3,E,VS1,4,1767
6841,6842,0.52,Premium,4,F,VS2,5,1651
6842,6843,0.29,Very Good,3,G,VS1,4,426
6843,6844,0.51,Ideal,5,E,SI1,3,1438
6844,6845,0.45,Fair,1,G,SI1,3,756
6845,6846,0.38,Very Good,3,D,VS2,5,818
6846,6847,0.31,Ideal,5,H,VVS1,7,907
6847,6848,0.32,Premium,4,G,SI1,3,612
6848,6849,1.21,Very Good,3,D,VS2,5,8969
6849,6850,0.4,Good,2,D,VS2,5,814
6850,6851,1.28,Premium,4,H,SI1,3,6210
6851,6852,0.31,Very Good,3,E,SI1,3,544
6852,6853,1.0,Premium,4,D,SI1,3,5488
6853,6854,0.32,Ideal,5,H,VS2,5,523
6854,6855,0.3,Ideal,5,D,VS2,5,911
6855,6856,0.31,Very Good,3,G,VVS1,7,816
6856,6857,0.31,Ideal,5,G,VS1,4,625
6857,6858,0.7,Ideal,5,I,VVS1,7,2489
6858,6859,0.7,Ideal,5,F,VVS2,6,3191
6859,6860,0.24,Very Good,3,E,VVS1,7,552
6860,6861,0.52,Ideal,5,H,VS1,4,1699
6861,6862,1.14,Ideal,5,H,VS2,5,5937
6862,6863,1.71,Premium,4,E,SI1,3,14882
6863,6864,0.5,Ideal,5,F,VS1,4,1679
6864,6865,2.01,Ideal,5,G,SI2,2,13498
6865,6866,0.7,Very Good,3,F,VS2,5,2812
6866,6867,1.22,Premium,4,I,SI2,2,5165
6867,6868,1.7,Very Good,3,H,VS2,5,12833
6868,6869,0.41,Good,2,J,IF,8,827
6869,6870,0.7,Ideal,5,H,VVS1,7,3517
6870,6871,1.0,Premium,4,F,VVS2,6,9139
6871,6872,0.7,Fair,1,F,SI2,2,2075
6872,6873,1.51,Good,2,G,VVS1,7,15420
6873,6874,0.41,Ideal,5,F,VVS2,6,1192
6874,6875,1.0,Fair,1,F,SI2,2,4036
6875,6876,1.27,Premium,4,G,VS1,4,9371
6876,6877,0.27,Good,2,F,VVS1,7,498
6877,6878,0.35,Ideal,5,H,VVS1,7,1024
6878,6879,1.6,Ideal,5,J,VS1,4,8904
6879,6880,0.7,Ideal,5,F,SI1,3,2662
6880,6881,0.33,Ideal,5,G,VVS1,7,1114
6881,6882,0.57,Good,2,D,SI2,2,1262
6882,6883,1.61,Very Good,3,G,SI2,2,6915
6883,6884,1.35,Very Good,3,H,VS2,5,7549
6884,6885,0.44,Premium,4,H,VVS1,7,1119
6885,6886,0.5,Ideal,5,E,VS1,4,1603
6886,6887,0.74,Very Good,3,H,VS1,4,2956
6887,6888,0.74,Ideal,5,J,VVS2,6,2106
6888,6889,1.18,Premium,4,G,SI2,2,5190
6889,6890,0.32,Ideal,5,H,VS1,4,720
6890,6891,1.04,Ideal,5,H,VS2,5,5805
6891,6892,0.44,Very Good,3,H,IF,8,1194
6892,6893,1.01,Very Good,3,H,VS2,5,5186
6893,6894,0.52,Ideal,5,D,VS1,4,1991
6894,6895,0.41,Premium,4,G,VS2,5,827
6895,6896,0.23,Very Good,3,F,IF,8,485
6896,6897,0.55,Ideal,5,D,SI2,2,1272
6897,6898,0.7,Fair,1,G,I1,1,1069
6898,6899,2.12,Premium,4,H,SI2,2,12693
6899,6900,0.3,Ideal,5,E,SI1,3,564
6900,6901,0.92,Ideal,5,F,SI1,3,3400
6901,6902,0.71,Very Good,3,F,SI1,3,2416
6902,6903,0.5,Ideal,5,E,VS2,5,1676
6903,6904,0.42,Premium,4,H,SI1,3,700
6904,6905,1.03,Good,2,D,SI2,2,3743
6905,6906,0.7,Very Good,3,G,SI1,3,2042
6906,6907,1.06,Ideal,5,H,SI1,3,5020
6907,6908,1.0,Good,2,I,SI1,3,3920
6908,6909,0.7,Premium,4,F,VS2,5,2838
6909,6910,0.4,Ideal,5,E,SI2,2,855
6910,6911,0.38,Ideal,5,F,SI1,3,693
6911,6912,1.0,Ideal,5,H,SI1,3,4676
6912,6913,0.31,Very Good,3,G,VVS1,7,761
6913,6914,0.27,Ideal,5,E,VS1,4,704
6914,6915,0.87,Ideal,5,H,VS2,5,3372
6915,6916,1.07,Premium,4,I,SI1,3,4126
6916,6917,0.57,Ideal,5,J,VS2,5,1113
6917,6918,0.43,Ideal,5,G,VVS1,7,1183
6918,6919,0.34,Premium,4,G,VS2,5,596
6919,6920,2.01,Ideal,5,G,SI2,2,17555
6920,6921,0.33,Ideal,5,G,IF,8,984
6921,6922,0.79,Ideal,5,G,SI1,3,2831
6922,6923,0.35,Premium,4,F,VS2,5,706
6923,6924,0.5,Ideal,5,F,SI1,3,1304
6924,6925,1.01,Ideal,5,F,I1,1,3439
6925,6926,1.11,Ideal,5,I,SI2,2,4457
6926,6927,1.0,Very Good,3,E,SI2,2,4975
6927,6928,0.9,Very Good,3,E,I1,1,2245
6928,6929,0.52,Ideal,5,G,VVS1,7,1936
6929,6930,0.4,Premium,4,E,VS1,4,1125
6930,6931,1.62,Premium,4,F,SI1,3,13177
6931,6932,1.55,Ideal,5,H,IF,8,13421
6932,6933,0.31,Premium,4,D,VS2,5,734
6933,6934,1.21,Ideal,5,I,VS1,4,6418
6934,6935,0.55,Premium,4,E,SI1,3,1698
6935,6936,0.34,Premium,4,G,VS2,5,765
6936,6937,0.3,Ideal,5,H,IF,8,764
6937,6938,1.0,Fair,1,F,SI2,2,3265
6938,6939,1.0,Premium,4,G,SI2,2,4172
6939,6940,1.0,Premium,4,G,VS1,4,6290
6940,6941,0.7,Good,2,E,SI1,3,2407
6941,6942,0.54,Premium,4,F,SI1,3,1555
6942,6943,0.8,Ideal,5,E,SI1,3,3622
6943,6944,0.64,Very Good,3,E,VVS2,6,3541
6944,6945,0.5,Premium,4,F,SI1,3,1125
6945,6946,0.33,Ideal,5,G,VS1,4,666
6946,6947,0.32,Premium,4,H,VS1,4,720
6947,6948,1.73,Good,2,J,SI1,3,8703
6948,6949,0.79,Premium,4,E,VVS1,7,4490
6949,6950,1.01,Good,2,E,SI1,3,4179
6950,6951,0.54,Ideal,5,D,SI1,3,1786
6951,6952,0.98,Premium,4,H,VS2,5,4623
6952,6953,0.51,Ideal,5,H,VVS1,7,1702
6953,6954,0.3,Ideal,5,F,VVS1,7,1114
6954,6955,0.51,Ideal,5,D,SI1,3,1687
6955,6956,2.14,Ideal,5,H,SI1,3,18528
6956,6957,1.51,Premium,4,J,SI2,2,5327
6957,6958,0.81,Good,2,D,SI2,2,2604
6958,6959,0.3,Very Good,3,D,SI1,3,552
6959,6960,0.52,Ideal,5,E,VS2,5,1815
6960,6961,0.43,Good,2,F,SI1,3,948
6961,6962,0.56,Ideal,5,J,VS2,5,1094
6962,6963,1.18,Premium,4,F,SI1,3,6542
6963,6964,0.37,Ideal,5,I,VS2,5,603
6964,6965,0.4,Good,2,F,VS1,4,883
6965,6966,1.55,Ideal,5,G,VVS2,6,15512
6966,6967,0.72,Ideal,5,E,SI1,3,2608
6967,6968,0.7,Good,2,F,VVS1,7,3310
6968,6969,0.33,Premium,4,G,VS2,5,743
6969,6970,0.32,Premium,4,H,IF,8,1116
6970,6971,1.02,Premium,4,F,SI2,2,4162
6971,6972,0.91,Very Good,3,H,VS2,5,4201
6972,6973,0.5,Good,2,F,SI1,3,1231
6973,6974,0.9,Very Good,3,H,SI1,3,3437
6974,6975,0.79,Premium,4,H,VS2,5,2362
6975,6976,1.02,Premium,4,F,SI2,2,3754
6976,6977,0.7,Very Good,3,F,SI1,3,2313
6977,6978,0.33,Premium,4,D,SI2,2,631
6978,6979,0.3,Ideal,5,E,VS2,5,844
6979,6980,0.53,Ideal,5,G,VS1,4,1692
6980,6981,0.41,Ideal,5,G,SI2,2,605
6981,6982,1.37,Premium,4,J,VS1,4,5370
6982,6983,0.57,Very Good,3,G,I1,1,929
6983,6984,0.71,Good,2,H,VS1,4,2315
6984,6985,0.32,Ideal,5,I,VS2,5,576
6985,6986,0.7,Premium,4,E,SI2,2,2376
6986,6987,0.42,Ideal,5,E,VVS1,7,1307
6987,6988,1.49,Ideal,5,F,VVS2,6,18614
6988,6989,0.41,Good,2,F,VVS1,7,915
6989,6990,0.3,Good,2,G,VVS1,7,789
6990,6991,1.06,Very Good,3,H,SI1,3,4785
6991,6992,0.41,Very Good,3,G,VS1,4,899
6992,6993,0.51,Ideal,5,F,VVS2,6,2093
6993,6994,0.51,Ideal,5,G,VVS2,6,1916
6994,6995,0.9,Very Good,3,E,SI1,3,3748
6995,6996,0.31,Ideal,5,G,VVS1,7,816
6996,6997,0.33,Ideal,5,I,IF,8,694
6997,6998,0.3,Premium,4,D,SI2,2,447
6998,6999,1.01,Fair,1,F,SI2,2,3477
6999,7000,1.12,Premium,4,H,SI1,3,5266
7000,7001,0.52,Ideal,5,D,SI2,2,1292
7001,7002,0.3,Ideal,5,I,SI1,3,422
7002,7003,0.51,Very Good,3,D,VS2,5,1678
7003,7004,2.2,Ideal,5,H,VS2,5,17460
7004,7005,1.05,Premium,4,H,VS2,5,4739
7005,7006,1.1,Ideal,5,D,VVS2,6,11233
7006,7007,0.32,Good,2,H,SI1,3,449
7007,7008,0.5,Good,2,F,VS2,5,1323
7008,7009,0.41,Ideal,5,E,VS2,5,999
7009,7010,1.52,Premium,4,H,SI1,3,7559
7010,7011,0.3,Ideal,5,H,IF,8,764
7011,7012,0.77,Ideal,5,J,VS2,5,2257
7012,7013,1.51,Ideal,5,I,SI1,3,9344
7013,7014,1.5,Good,2,G,VS2,5,11508
7014,7015,0.44,Good,2,J,VS1,4,694
7015,7016,1.01,Very Good,3,F,SI1,3,5383
7016,7017,0.9,Good,2,I,VVS2,6,3718
7017,7018,1.57,Very Good,3,I,VS2,5,10447
7018,7019,1.07,Ideal,5,I,VVS1,7,6685
7019,7020,0.41,Ideal,5,E,VVS2,6,1187
7020,7021,0.73,Ideal,5,G,VS2,5,3595
7021,7022,1.07,Premium,4,E,SI2,2,5033
7022,7023,1.41,Very Good,3,J,VS1,4,7636
7023,7024,0.5,Premium,4,H,VVS1,7,1838
7024,7025,0.31,Ideal,5,G,VS1,4,652
7025,7026,0.32,Good,2,F,SI1,3,528
7026,7027,0.56,Premium,4,E,SI2,2,1206
7027,7028,0.44,Premium,4,E,SI1,3,1040
7028,7029,0.73,Premium,4,G,VS2,5,2770
7029,7030,0.33,Ideal,5,D,VS2,5,855
7030,7031,1.2,Very Good,3,J,VS2,5,5140
7031,7032,0.31,Ideal,5,G,IF,8,871
7032,7033,0.71,Premium,4,I,SI2,2,1696
7033,7034,0.73,Ideal,5,G,VS1,4,3209
7034,7035,0.5,Very Good,3,D,SI1,3,1354
7035,7036,1.56,Premium,4,H,VS2,5,10331
7036,7037,1.0,Ideal,5,E,SI2,2,4808
7037,7038,1.7,Very Good,3,E,VS2,5,18107
7038,7039,0.43,Very Good,3,E,SI1,3,921
7039,7040,1.35,Ideal,5,G,I1,1,4643
7040,7041,1.06,Very Good,3,G,IF,8,8415
7041,7042,0.31,Ideal,5,G,IF,8,891
7042,7043,0.7,Premium,4,E,VS2,5,3199
7043,7044,0.7,Good,2,E,VS2,5,2777
7044,7045,0.3,Ideal,5,F,VS2,5,776
7045,7046,0.32,Premium,4,G,VVS1,7,1080
7046,7047,1.91,Good,2,I,SI2,2,10937
7047,7048,0.9,Premium,4,F,SI2,2,3629
7048,7049,1.21,Ideal,5,G,VVS2,6,10568
7049,7050,0.32,Ideal,5,G,VS1,4,665
7050,7051,1.09,Premium,4,G,SI1,3,4322
7051,7052,0.7,Very Good,3,H,VVS1,7,2682
7052,7053,0.8,Very Good,3,E,SI2,2,2623
7053,7054,1.01,Ideal,5,E,VS2,5,6968
7054,7055,0.72,Ideal,5,H,SI2,2,2372
7055,7056,0.31,Very Good,3,F,VS2,5,609
7056,7057,0.32,Very Good,3,G,IF,8,954
7057,7058,0.8,Very Good,3,H,VS2,5,2918
7058,7059,0.7,Fair,1,I,SI2,2,1625
7059,7060,0.41,Ideal,5,J,VVS1,7,994
7060,7061,1.52,Premium,4,J,SI1,3,6367
7061,7062,0.42,Ideal,5,F,VS1,4,1103
7062,7063,1.09,Ideal,5,H,SI1,3,5358
7063,7064,0.58,Ideal,5,H,VS2,5,1600
7064,7065,1.52,Ideal,5,I,SI2,2,7582
7065,7066,0.3,Premium,4,E,VS1,4,851
7066,7067,0.4,Very Good,3,J,VS1,4,810
7067,7068,0.72,Premium,4,E,VS2,5,3024
7068,7069,1.11,Ideal,5,I,SI1,3,4771
7069,7070,1.26,Ideal,5,G,VS1,4,9078
7070,7071,0.32,Ideal,5,D,SI2,2,477
7071,7072,0.34,Ideal,5,H,VVS2,6,686
7072,7073,1.5,Ideal,5,I,SI1,3,9926
7073,7074,0.25,Ideal,5,E,VVS2,6,576
7074,7075,0.35,Premium,4,E,SI2,2,491
7075,7076,0.36,Premium,4,F,SI1,3,770
7076,7077,0.31,Very Good,3,F,VVS1,7,808
7077,7078,1.02,Very Good,3,H,SI2,2,4303
7078,7079,1.51,Ideal,5,G,SI1,3,8283
7079,7080,0.31,Ideal,5,H,VVS2,6,802
7080,7081,0.53,Premium,4,J,VS2,5,1122
7081,7082,1.58,Ideal,5,H,VS2,5,11419
7082,7083,0.5,Very Good,3,F,VS2,5,1436
7083,7084,0.51,Very Good,3,E,SI2,2,1104
7084,7085,0.73,Premium,4,H,SI2,2,1699
7085,7086,0.9,Good,2,G,SI2,2,3246
7086,7087,1.23,Very Good,3,F,VVS2,6,11382
7087,7088,1.23,Ideal,5,H,SI1,3,6681
7088,7089,1.07,Ideal,5,H,SI1,3,4955
7089,7090,1.54,Ideal,5,G,SI2,2,9193
7090,7091,1.02,Premium,4,F,SI2,2,4227
7091,7092,0.52,Ideal,5,E,VVS2,6,2301
7092,7093,0.34,Ideal,5,E,SI2,2,454
7093,7094,0.62,Ideal,5,D,SI1,3,1927
7094,7095,0.4,Good,2,E,SI1,3,882
7095,7096,0.52,Premium,4,D,VS2,5,1842
7096,7097,2.34,Very Good,3,H,I1,1,11119
7097,7098,0.3,Very Good,3,G,VVS1,7,1013
7098,7099,1.07,Premium,4,D,VS2,5,7550
7099,7100,2.51,Premium,4,J,SI1,3,17452
7100,7101,0.46,Very Good,3,I,VS2,5,918
7101,7102,0.42,Ideal,5,G,VS2,5,847
7102,7103,0.32,Very Good,3,H,SI1,3,449
7103,7104,1.04,Ideal,5,F,IF,8,10787
7104,7105,1.5,Ideal,5,G,SI2,2,10543
7105,7106,0.32,Ideal,5,D,VS2,5,972
7106,7107,0.39,Premium,4,E,VVS1,7,1300
7107,7108,0.24,Very Good,3,G,VS1,4,391
7108,7109,0.31,Premium,4,F,IF,8,914
7109,7110,1.36,Premium,4,J,VS2,5,6626
7110,7111,0.41,Premium,4,E,SI1,3,969
7111,7112,0.75,Very Good,3,I,VVS2,6,2749
7112,7113,1.16,Ideal,5,G,SI2,2,5171
7113,7114,1.0,Very Good,3,I,SI1,3,4649
7114,7115,0.33,Ideal,5,E,VVS1,7,984
7115,7116,0.57,Very Good,3,E,VS1,4,1883
7116,7117,1.1,Ideal,5,G,SI1,3,5545
7117,7118,0.4,Premium,4,F,SI2,2,810
7118,7119,0.41,Premium,4,G,VS2,5,827
7119,7120,0.3,Ideal,5,E,VS2,5,844
7120,7121,1.03,Very Good,3,D,SI1,3,5924
7121,7122,0.3,Ideal,5,D,SI2,2,574
7122,7123,0.77,Premium,4,H,VS1,4,2789
7123,7124,0.5,Good,2,F,VS2,5,1447
7124,7125,0.31,Premium,4,E,VS2,5,680
7125,7126,0.51,Good,2,F,SI1,3,1406
7126,7127,1.21,Good,2,H,SI1,3,5407
7127,7128,1.09,Ideal,5,F,IF,8,11846
7128,7129,1.6,Ideal,5,H,VS2,5,7983
7129,7130,0.9,Very Good,3,F,SI2,2,3368
7130,7131,0.32,Premium,4,F,VVS2,6,793
7131,7132,0.75,Very Good,3,F,SI2,2,2274
7132,7133,0.43,Very Good,3,E,SI2,2,858
7133,7134,1.03,Premium,4,G,SI1,3,4900
7134,7135,0.3,Ideal,5,H,VS1,4,526
7135,7136,1.56,Premium,4,F,SI1,3,11299
7136,7137,0.7,Ideal,5,G,VVS2,6,3234
7137,7138,0.3,Premium,4,D,VVS2,6,752
7138,7139,0.33,Ideal,5,G,VVS2,6,965
7139,7140,0.49,Ideal,5,G,VS2,5,1246
7140,7141,0.3,Ideal,5,G,SI1,3,477
7141,7142,0.32,Ideal,5,G,VS1,4,828
7142,7143,0.71,Ideal,5,I,VS1,4,2965
7143,7144,1.35,Premium,4,J,SI1,3,5715
7144,7145,1.03,Ideal,5,G,VS2,5,6241
7145,7146,0.74,Premium,4,I,SI2,2,2042
7146,7147,1.27,Ideal,5,H,SI1,3,6858
7147,7148,0.32,Ideal,5,F,IF,8,943
7148,7149,0.51,Premium,4,G,VS1,4,1656
7149,7150,0.9,Very Good,3,H,VS2,5,4155
7150,7151,0.35,Very Good,3,F,VS1,4,760
7151,7152,0.71,Ideal,5,H,SI2,2,2024
7152,7153,0.3,Premium,4,I,VVS1,7,552
7153,7154,0.38,Premium,4,D,SI1,3,733
7154,7155,1.3,Good,2,D,SI2,2,6443
7155,7156,0.85,Ideal,5,G,SI1,3,3766
7156,7157,0.23,Premium,4,F,VVS2,6,571
7157,7158,0.32,Ideal,5,F,VS2,5,645
7158,7159,0.31,Ideal,5,G,VVS1,7,1046
7159,7160,0.5,Premium,4,E,VS2,5,1746
7160,7161,1.21,Ideal,5,G,VVS2,6,10256
7161,7162,1.16,Ideal,5,G,SI1,3,5908
7162,7163,0.51,Ideal,5,G,VVS2,6,1875
7163,7164,0.7,Ideal,5,E,VS2,5,3376
7164,7165,0.92,Ideal,5,G,VS1,4,5243
7165,7166,0.56,Premium,4,G,SI1,3,1441
7166,7167,0.71,Very Good,3,I,SI1,3,2141
7167,7168,1.03,Ideal,5,I,VS1,4,5206
7168,7169,0.25,Very Good,3,F,VVS2,6,633
7169,7170,1.06,Very Good,3,F,SI2,2,5258
7170,7171,0.51,Ideal,5,D,VS1,4,1752
7171,7172,0.53,Premium,4,D,VS2,5,1956
7172,7173,0.71,Ideal,5,F,VS1,4,3710
7173,7174,0.32,Ideal,5,G,VVS2,6,730
7174,7175,1.0,Very Good,3,E,SI1,3,4435
7175,7176,0.65,Ideal,5,E,VVS2,6,3023
7176,7177,0.81,Premium,4,J,SI1,3,2199
7177,7178,1.03,Premium,4,D,VVS2,6,8623
7178,7179,0.35,Premium,4,H,VS1,4,788
7179,7180,0.55,Ideal,5,E,SI1,3,1448
7180,7181,0.5,Premium,4,G,SI2,2,1000
7181,7182,0.4,Ideal,5,G,SI1,3,736
7182,7183,1.03,Premium,4,F,SI2,2,4503
7183,7184,0.37,Fair,1,F,IF,8,1166
7184,7185,1.25,Premium,4,E,VS2,5,10640
7185,7186,1.0,Premium,4,F,SI1,3,5292
7186,7187,0.23,Very Good,3,E,VVS2,6,505
7187,7188,0.32,Ideal,5,G,VVS1,7,1080
7188,7189,1.0,Ideal,5,E,VS2,5,7177
7189,7190,1.51,Very Good,3,H,SI2,2,8444
7190,7191,0.93,Very Good,3,D,SI1,3,4527
7191,7192,0.71,Ideal,5,E,SI1,3,2823
7192,7193,1.21,Premium,4,F,VS1,4,10245
7193,7194,0.54,Ideal,5,E,VS2,5,1754
7194,7195,0.75,Ideal,5,E,SI1,3,2964
7195,7196,0.31,Ideal,5,F,IF,8,1168
7196,7197,0.3,Ideal,5,D,VS2,5,710
7197,7198,1.1,Very Good,3,J,VS1,4,4545
7198,7199,1.72,Ideal,5,J,SI1,3,8688
7199,7200,0.38,Ideal,5,E,VVS2,6,1176
7200,7201,0.71,Good,2,E,SI1,3,2651
7201,7202,0.41,Premium,4,E,SI1,3,904
7202,7203,1.07,Ideal,5,F,VS2,5,6459
7203,7204,1.2,Premium,4,H,SI2,2,5376
7204,7205,1.02,Very Good,3,H,SI2,2,3998
7205,7206,0.9,Good,2,I,VS2,5,3107
7206,7207,0.32,Ideal,5,G,VS1,4,828
7207,7208,0.32,Ideal,5,F,VS1,4,702
7208,7209,0.4,Very Good,3,I,VVS1,7,849
7209,7210,0.6,Ideal,5,G,VS1,4,2105
7210,7211,0.76,Ideal,5,F,SI1,3,2894
7211,7212,0.9,Very Good,3,H,VS1,4,4328
7212,7213,0.47,Ideal,5,G,SI1,3,1163
7213,7214,1.51,Very Good,3,I,SI2,2,7441
7214,7215,1.01,Premium,4,E,SI2,2,3801
7215,7216,1.22,Very Good,3,I,VS1,4,5966
7216,7217,2.09,Premium,4,J,SI1,3,13864
7217,7218,0.39,Ideal,5,F,VVS2,6,988
7218,7219,0.72,Ideal,5,F,VS2,5,2943
7219,7220,0.51,Fair,1,E,SI1,3,1340
7220,7221,0.71,Ideal,5,E,VS1,4,2877
7221,7222,0.77,Ideal,5,G,VS1,4,3148
7222,7223,2.09,Premium,4,F,SI2,2,17840
7223,7224,1.28,Ideal,5,I,VS2,5,6308
7224,7225,0.3,Ideal,5,H,VVS2,6,605
7225,7226,0.63,Good,2,H,IF,8,2404
7226,7227,2.01,Good,2,J,SI1,3,11703
7227,7228,0.35,Ideal,5,I,IF,8,715
7228,7229,0.9,Very Good,3,I,VS2,5,3334
7229,7230,0.9,Good,2,G,I1,1,2344
7230,7231,0.36,Ideal,5,D,VS2,5,852
7231,7232,0.55,Ideal,5,G,VS1,4,1902
7232,7233,1.11,Premium,4,E,SI2,2,4581
7233,7234,0.61,Premium,4,D,VS1,4,2306
7234,7235,1.01,Premium,4,E,SI2,2,4054
7235,7236,0.88,Fair,1,F,SI1,3,2882
7236,7237,0.7,Ideal,5,F,VS1,4,3662
7237,7238,0.57,Ideal,5,G,VVS1,7,2217
7238,7239,0.8,Ideal,5,F,VS2,5,4043
7239,7240,0.32,Ideal,5,G,VVS2,6,730
7240,7241,0.32,Good,2,F,VS2,5,645
7241,7242,1.51,Good,2,I,VS1,4,8210
7242,7243,0.38,Ideal,5,I,SI1,3,610
7243,7244,0.41,Good,2,E,SI2,2,818
7244,7245,0.31,Ideal,5,G,IF,8,891
7245,7246,0.33,Premium,4,J,VS2,5,450
7246,7247,0.83,Premium,4,E,SI1,3,3482
7247,7248,0.7,Ideal,5,I,VS2,5,2351
7248,7249,0.33,Ideal,5,E,SI1,3,743
7249,7250,0.26,Ideal,5,D,VVS2,6,777
7250,7251,0.81,Very Good,3,I,VS2,5,2714
7251,7252,0.73,Good,2,E,I1,1,1628
7252,7253,0.72,Ideal,5,D,SI1,3,3550
7253,7254,1.15,Very Good,3,E,IF,8,12895
7254,7255,0.39,Premium,4,G,SI1,3,878
7255,7256,0.43,Ideal,5,F,VVS2,6,1169
7256,7257,1.24,Premium,4,H,SI2,2,4854
7257,7258,0.3,Ideal,5,E,VS2,5,658
7258,7259,0.5,Very Good,3,E,VVS2,6,2105
7259,7260,0.7,Premium,4,J,IF,8,2150
7260,7261,1.01,Ideal,5,G,VVS1,7,8647
7261,7262,0.58,Ideal,5,G,VS1,4,1899
7262,7263,1.5,Premium,4,E,SI2,2,9072
7263,7264,0.91,Ideal,5,E,SI2,2,3898
7264,7265,0.91,Good,2,G,SI1,3,3506
7265,7266,1.16,Ideal,5,H,SI1,3,5411
7266,7267,1.02,Very Good,3,J,SI1,3,3857
7267,7268,0.73,Ideal,5,F,SI2,2,2255
7268,7269,0.3,Ideal,5,H,VVS1,7,665
7269,7270,2.08,Premium,4,I,SI2,2,14947
7270,7271,0.55,Very Good,3,E,SI1,3,1551
7271,7272,0.4,Ideal,5,E,VVS2,6,1158
7272,7273,0.41,Very Good,3,F,SI1,3,852
7273,7274,0.28,Ideal,5,I,VS1,4,503
7274,7275,0.9,Ideal,5,H,VS1,4,5013
7275,7276,0.43,Very Good,3,F,VS1,4,1056
7276,7277,0.91,Ideal,5,D,SI2,2,2803
7277,7278,1.15,Ideal,5,G,SI2,2,4838
7278,7279,0.51,Premium,4,F,SI1,3,1421
7279,7280,0.44,Ideal,5,D,VS1,4,1235
7280,7281,0.8,Good,2,D,SI2,2,2229
7281,7282,1.02,Good,2,D,SI2,2,4459
7282,7283,1.02,Premium,4,G,VS1,4,7129
7283,7284,0.7,Very Good,3,I,VS1,4,2398
7284,7285,0.4,Ideal,5,H,SI2,2,516
7285,7286,0.3,Ideal,5,F,IF,8,886
7286,7287,0.3,Very Good,3,G,IF,8,895
7287,7288,0.27,Good,2,E,VVS1,7,752
7288,7289,0.71,Ideal,5,E,SI2,2,2619
7289,7290,0.54,Ideal,5,H,VVS2,6,1696
7290,7291,1.07,Ideal,5,H,SI2,2,4840
7291,7292,0.3,Premium,4,G,VVS2,6,684
7292,7293,0.33,Ideal,5,G,VS1,4,666
7293,7294,0.36,Ideal,5,E,VS1,4,835
7294,7295,1.02,Very Good,3,F,VVS2,6,8940
7295,7296,0.78,Ideal,5,D,VS1,4,4336
7296,7297,0.35,Good,2,H,VS2,5,709
7297,7298,1.26,Very Good,3,G,SI1,3,6733
7298,7299,0.3,Premium,4,H,IF,8,789
7299,7300,0.61,Premium,4,H,VS2,5,1719
7300,7301,0.27,Ideal,5,I,VS1,4,432
7301,7302,0.32,Ideal,5,G,IF,8,918
7302,7303,0.57,Ideal,5,F,SI1,3,1397
7303,7304,0.23,Good,2,F,VVS2,6,462
7304,7305,0.71,Ideal,5,H,VVS2,6,3371
7305,7306,1.01,Ideal,5,D,SI1,3,5694
7306,7307,0.38,Ideal,5,G,VS2,5,778
7307,7308,0.9,Ideal,5,F,SI1,3,4724
7308,7309,0.7,Premium,4,D,VS2,5,2909
7309,7310,0.53,Premium,4,E,SI2,2,984
7310,7311,1.01,Premium,4,H,VS1,4,5416
7311,7312,0.34,Premium,4,E,VS2,5,956
7312,7313,1.05,Ideal,5,H,SI2,2,3528
7313,7314,0.74,Ideal,5,E,SI1,3,2489
7314,7315,0.59,Ideal,5,G,VVS2,6,2155
7315,7316,1.5,Premium,4,G,SI2,2,8190
7316,7317,0.33,Very Good,3,E,SI1,3,693
7317,7318,1.0,Very Good,3,F,SI1,3,5122
7318,7319,0.3,Ideal,5,F,VVS1,7,814
7319,7320,0.9,Very Good,3,J,SI2,2,2860
7320,7321,1.2,Ideal,5,G,VS1,4,9625
7321,7322,1.6,Ideal,5,G,VS1,4,17050
7322,7323,0.3,Ideal,5,H,VVS1,7,665
7323,7324,0.3,Very Good,3,F,VS2,5,605
7324,7325,1.16,Fair,1,G,SI1,3,4612
7325,7326,0.91,Very Good,3,E,SI1,3,4914
7326,7327,0.34,Ideal,5,I,SI1,3,589
7327,7328,0.36,Ideal,5,F,SI1,3,770
7328,7329,0.3,Very Good,3,G,VS2,5,541
7329,7330,0.54,Ideal,5,E,SI1,3,1637
7330,7331,1.19,Ideal,5,H,I1,1,3665
7331,7332,0.35,Ideal,5,H,IF,8,1028
7332,7333,1.66,Ideal,5,H,VS2,5,12244
7333,7334,0.7,Ideal,5,H,VS1,4,3004
7334,7335,0.41,Ideal,5,G,VS2,5,827
7335,7336,0.73,Fair,1,G,SI1,3,2032
7336,7337,1.51,Ideal,5,H,IF,8,12437
7337,7338,0.3,Ideal,5,G,VS1,4,605
7338,7339,1.11,Very Good,3,E,SI2,2,4102
